,team_name,length,width,target,goal,length_translated,width_translated,matchdate,opponent_team_name
32,Maryland College Park Terrapins,453.6680914,151.17829899999995,blocked,False,9.626068513505352,36.39119698057575,2024-10-30,Rutgers Scarlet Knights
33,Maryland College Park Terrapins,383.6848385999999,139.63673938,blocked,False,30.745983434201733,39.84480759864022,2024-10-30,Rutgers Scarlet Knights
34,Maryland College Park Terrapins,383.6848385999999,139.63673938,blocked,False,30.745983434201733,39.84480759864022,2024-10-30,Rutgers Scarlet Knights
35,Maryland College Park Terrapins,383.6848385999999,140.63078938,blocked,False,30.745983434201733,39.54735545630254,2024-10-30,Rutgers Scarlet Knights
36,Maryland College Park Terrapins,379.78679408000005,124.59617343999997,blocked,False,31.922355856540523,44.34543489185894,2024-10-30,Rutgers Scarlet Knights
37,Maryland College Park Terrapins,379.78679408000005,124.59617343999997,blocked,False,31.922355856540523,44.34543489185894,2024-10-30,Rutgers Scarlet Knights
38,Maryland College Park Terrapins,379.78679408000005,125.58857343999998,blocked,False,31.922355856540523,44.04847648327194,2024-10-30,Rutgers Scarlet Knights
0,Maryland College Park Terrapins,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-09-14,Wisconsin Badgers
1,Maryland College Park Terrapins,442.01044440000004,195.2281489,off_target,False,13.144174674119682,23.210046915279193,2024-09-14,Wisconsin Badgers
2,Maryland College Park Terrapins,442.0104444,195.2281489,off_target,False,13.144174674119697,23.210046915279193,2024-09-14,Wisconsin Badgers
3,Maryland College Park Terrapins,395.34107121,130.05191152,off_target,False,27.228304115656996,42.71290033129434,2024-09-14,Wisconsin Badgers
4,Maryland College Park Terrapins,395.34107121,130.05191152,off_target,False,27.228304115656996,42.71290033129434,2024-09-14,Wisconsin Badgers
5,Maryland College Park Terrapins,395.34107121,130.05191152,off_target,False,27.228304115656996,42.71290033129434,2024-09-14,Wisconsin Badgers
6,Maryland College Park Terrapins,426.46692814999994,170.17219011999998,off_target,False,17.834978939914876,30.707606009324245,2024-09-14,Wisconsin Badgers
7,Maryland College Park Terrapins,426.46692814999994,170.17219011999998,off_target,False,17.834978939914876,30.707606009324245,2024-09-14,Wisconsin Badgers
8,Maryland College Park Terrapins,445.90013160999996,140.06964007,off_target,True,11.970324364845126,39.71526960994754,2024-09-14,Wisconsin Badgers
9,Maryland College Park Terrapins,445.90013160999996,140.06964007,off_target,True,11.970324364845126,39.71526960994754,2024-09-14,Wisconsin Badgers
10,Maryland College Park Terrapins,445.90013161,140.06964007,off_target,True,11.970324364845112,39.71526960994754,2024-09-14,Wisconsin Badgers
11,Maryland College Park Terrapins,469.236332,147.59764799999994,off_target,True,4.927802803041956,37.46264440365662,2024-09-14,Wisconsin Badgers
12,Maryland College Park Terrapins,469.236332,147.59764799999994,off_target,True,4.927802803041956,37.46264440365662,2024-09-14,Wisconsin Badgers
13,Maryland College Park Terrapins,469.236332,147.59764799999994,off_target,True,4.927802803041956,37.46264440365662,2024-09-14,Wisconsin Badgers
14,Maryland College Park Terrapins,407.00620747,114.98560896999999,off_target,True,23.707937806683,47.221228856625146,2024-09-14,Wisconsin Badgers
15,Maryland College Park Terrapins,407.00620747,114.98560896999999,off_target,True,23.707937806683,47.221228856625146,2024-09-14,Wisconsin Badgers
16,Maryland College Park Terrapins,407.00620747,114.98560896999996,off_target,True,23.707937806683,47.22122885662516,2024-09-14,Wisconsin Badgers
17,Maryland College Park Terrapins,383.67110719999994,149.66955667999997,blocked,False,30.7501273684737,36.8426618317598,2024-09-14,Wisconsin Badgers
18,Maryland College Park Terrapins,383.67110719999994,149.66955667999997,blocked,False,30.7501273684737,36.8426618317598,2024-09-14,Wisconsin Badgers
19,Maryland College Park Terrapins,383.6711072,150.66015668000003,blocked,False,30.750127368473684,36.54624204180988,2024-09-14,Wisconsin Badgers
0,Wisconsin Badgers,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-09-14,Maryland College Park Terrapins
1,Wisconsin Badgers,442.00057004000007,150.09739029999997,off_target,False,13.14715461052949,36.71464007547684,2024-09-14,Maryland College Park Terrapins
2,Wisconsin Badgers,442.00057004000007,150.09739029999997,off_target,False,13.14715461052949,36.71464007547684,2024-09-14,Maryland College Park Terrapins
3,Wisconsin Badgers,430.33599565,117.51181785,off_target,False,16.66735135541323,46.46530486552967,2024-09-14,Maryland College Park Terrapins
4,Wisconsin Badgers,430.33599565,117.51181785,off_target,False,16.66735135541323,46.46530486552967,2024-09-14,Maryland College Park Terrapins
5,Wisconsin Badgers,461.4432365,127.53473496,off_target,False,7.27964424143908,43.46612155800747,2024-09-14,Maryland College Park Terrapins
6,Wisconsin Badgers,461.4432365,127.53473496,off_target,False,7.27964424143908,43.46612155800747,2024-09-14,Maryland College Park Terrapins
7,Wisconsin Badgers,430.34724982999995,122.53399819999997,off_target,False,16.663955009650607,44.962504901429604,2024-09-14,Maryland College Park Terrapins
8,Wisconsin Badgers,430.34724983,122.53399819999997,off_target,False,16.663955009650586,44.962504901429604,2024-09-14,Maryland College Park Terrapins
9,Wisconsin Badgers,399.23761917,185.20975438000002,off_target,False,26.05238333308352,26.20787691654474,2024-09-14,Maryland College Park Terrapins
10,Wisconsin Badgers,399.23761917,185.20975438000002,off_target,False,26.05238333308352,26.20787691654474,2024-09-14,Maryland College Park Terrapins
11,Wisconsin Badgers,399.23761917,185.20975438000002,off_target,False,26.05238333308352,26.20787691654474,2024-09-14,Maryland College Park Terrapins
12,Wisconsin Badgers,445.89963151999996,159.23357879999998,blocked,False,11.970475284641367,33.98079485428491,2024-09-14,Maryland College Park Terrapins
13,Wisconsin Badgers,445.89963151999996,159.23357879999998,blocked,False,11.970475284641367,33.98079485428491,2024-09-14,Maryland College Park Terrapins
14,Wisconsin Badgers,445.89963151999996,160.30862879999995,blocked,False,11.970475284641367,33.659104873277805,2024-09-14,Maryland College Park Terrapins
15,Wisconsin Badgers,426.4643837,93.76785989999999,blocked,False,17.835746817447983,53.570270571282066,2024-09-14,Maryland College Park Terrapins
16,Wisconsin Badgers,426.4643837,93.76785989999999,blocked,False,17.835746817447983,53.570270571282066,2024-09-14,Maryland College Park Terrapins
17,Wisconsin Badgers,426.4643837,94.89675989999999,blocked,False,17.835746817447983,53.23246691604842,2024-09-14,Maryland College Park Terrapins
18,Wisconsin Badgers,438.1143696,184.49071460000002,blocked,False,14.319952663974284,26.42303704227988,2024-09-14,Maryland College Park Terrapins
19,Wisconsin Badgers,438.1143696,184.49071460000002,blocked,False,14.319952663974284,26.42303704227988,2024-09-14,Maryland College Park Terrapins
20,Wisconsin Badgers,438.1143696,185.5302146,blocked,False,14.319952663974284,26.111984779355474,2024-09-14,Maryland College Park Terrapins
21,Wisconsin Badgers,407.00248132,144.4924754,blocked,False,23.709062303871008,38.39181320019426,2024-09-14,Maryland College Park Terrapins
22,Wisconsin Badgers,407.00248132,144.4924754,blocked,False,23.709062303871008,38.39181320019426,2024-09-14,Maryland College Park Terrapins
23,Wisconsin Badgers,407.00248131999996,145.5121754,blocked,False,23.709062303871022,38.08668574227792,2024-09-14,Maryland College Park Terrapins
24,Wisconsin Badgers,372.01420040000005,81.9318032,blocked,False,34.26801014763032,57.11200430926827,2024-09-14,Maryland College Park Terrapins
25,Wisconsin Badgers,372.01420040000005,81.9318032,blocked,False,34.26801014763032,57.11200430926827,2024-09-14,Maryland College Park Terrapins
26,Wisconsin Badgers,372.01420040000005,82.93380320000001,blocked,False,34.26801014763032,56.81217326795008,2024-09-14,Maryland College Park Terrapins
0,Maryland College Park Terrapins,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-10-01,Penn State Nittany Lion
1,Maryland College Park Terrapins,399.21797892,120.01427387999999,off_target,False,26.0583104712548,45.71648850093097,2024-10-01,Penn State Nittany Lion
2,Maryland College Park Terrapins,399.21797892,120.01427387999999,off_target,False,26.0583104712548,45.71648850093097,2024-10-01,Penn State Nittany Lion
3,Maryland College Park Terrapins,399.21797891999995,120.01427387999999,off_target,False,26.05831047125482,45.71648850093097,2024-10-01,Penn State Nittany Lion
4,Maryland College Park Terrapins,434.2339378,92.45005911000001,off_target,False,15.491009826832602,53.964599496547166,2024-10-01,Penn State Nittany Lion
5,Maryland College Park Terrapins,434.2339378,92.45005911000001,off_target,False,15.491009826832602,53.964599496547166,2024-10-01,Penn State Nittany Lion
6,Maryland College Park Terrapins,453.69362739,160.14550337,off_target,False,9.61836212783966,33.70791731593486,2024-10-01,Penn State Nittany Lion
7,Maryland College Park Terrapins,453.69362739,160.14550337,off_target,False,9.61836212783966,33.70791731593486,2024-10-01,Penn State Nittany Lion
8,Maryland College Park Terrapins,387.57216088,165.15733059999997,off_target,False,29.57284682596838,32.20821534260375,2024-10-01,Penn State Nittany Lion
9,Maryland College Park Terrapins,387.57216088,165.15733059999997,off_target,False,29.57284682596838,32.20821534260375,2024-10-01,Penn State Nittany Lion
10,Maryland College Park Terrapins,457.56975807,157.62787364999997,off_target,False,8.448602979646708,34.4612741428822,2024-10-01,Penn State Nittany Lion
11,Maryland College Park Terrapins,457.5697580699999,157.62787365,off_target,False,8.448602979646722,34.461274142882196,2024-10-01,Penn State Nittany Lion
12,Maryland College Park Terrapins,410.88920387999997,195.22009741999997,off_target,False,22.5361066823005,23.21245618038155,2024-10-01,Penn State Nittany Lion
13,Maryland College Park Terrapins,410.88920387999997,195.22009741999997,off_target,False,22.5361066823005,23.21245618038155,2024-10-01,Penn State Nittany Lion
14,Maryland College Park Terrapins,399.23595798,190.22171044,off_target,False,26.052884655758064,24.708136393080842,2024-10-01,Penn State Nittany Lion
15,Maryland College Park Terrapins,399.23595798,190.22171044,off_target,False,26.052884655758064,24.708136393080842,2024-10-01,Penn State Nittany Lion
16,Maryland College Park Terrapins,453.66866585,115.00358375,off_target,False,9.625895152956339,47.215850216899725,2024-10-01,Penn State Nittany Lion
17,Maryland College Park Terrapins,453.66866585,115.00358375,off_target,False,9.625895152956339,47.215850216899725,2024-10-01,Penn State Nittany Lion
18,Maryland College Park Terrapins,453.66866584999997,115.00358375,off_target,False,9.625895152956353,47.215850216899725,2024-10-01,Penn State Nittany Lion
19,Maryland College Park Terrapins,453.68062074,152.61433771999998,off_target,False,9.622287343236387,35.96148741491621,2024-10-01,Penn State Nittany Lion
20,Maryland College Park Terrapins,453.68062074,152.61433771999998,off_target,False,9.622287343236387,35.96148741491621,2024-10-01,Penn State Nittany Lion
21,Maryland College Park Terrapins,453.68062074,152.61433771999998,off_target,False,9.622287343236387,35.96148741491621,2024-10-01,Penn State Nittany Lion
22,Maryland College Park Terrapins,442.0041378,162.63403295,off_target,False,13.146077913110581,32.96326819884651,2024-10-01,Penn State Nittany Lion
23,Maryland College Park Terrapins,442.0041378,162.63403295,off_target,False,13.146077913110581,32.96326819884651,2024-10-01,Penn State Nittany Lion
24,Maryland College Park Terrapins,442.0041378,162.63403295,off_target,False,13.146077913110581,32.96326819884651,2024-10-01,Penn State Nittany Lion
25,Maryland College Park Terrapins,430.34530849000004,107.49599428999997,off_target,True,16.66454087746883,49.46236555181121,2024-10-01,Penn State Nittany Lion
26,Maryland College Park Terrapins,430.34530849000004,107.49599428999997,off_target,True,16.66454087746883,49.46236555181121,2024-10-01,Penn State Nittany Lion
27,Maryland College Park Terrapins,430.34530849000004,107.49599428999997,off_target,True,16.66454087746883,49.46236555181121,2024-10-01,Penn State Nittany Lion
28,Maryland College Park Terrapins,379.77407968000006,86.98755870999999,blocked,False,31.926192875191756,55.59915756354623,2024-10-01,Penn State Nittany Lion
29,Maryland College Park Terrapins,379.77407968000006,86.98755870999999,blocked,False,31.926192875191756,55.59915756354623,2024-10-01,Penn State Nittany Lion
30,Maryland College Park Terrapins,379.77407968,87.97920870999998,blocked,False,31.926192875191774,55.30242357939136,2024-10-01,Penn State Nittany Lion
31,Maryland College Park Terrapins,434.2316628,148.41480241999997,blocked,False,15.49169638832442,37.21812518143469,2024-10-01,Penn State Nittany Lion
32,Maryland College Park Terrapins,434.2316628,148.41480241999997,blocked,False,15.49169638832442,37.21812518143469,2024-10-01,Penn State Nittany Lion
33,Maryland College Park Terrapins,434.2316628,149.63370242,blocked,False,15.49169638832442,36.853390594346116,2024-10-01,Penn State Nittany Lion
34,Maryland College Park Terrapins,375.9030146,144.43458549999994,blocked,False,33.094423299915306,38.40913574410525,2024-10-01,Penn State Nittany Lion
35,Maryland College Park Terrapins,375.9030146,144.43458549999994,blocked,False,33.094423299915306,38.40913574410525,2024-10-01,Penn State Nittany Lion
36,Maryland College Park Terrapins,375.9030146,145.4673355,blocked,False,33.094423299915306,38.10010330106994,2024-10-01,Penn State Nittany Lion
37,Maryland College Park Terrapins,426.4506236,167.64017864000002,blocked,False,17.839899412957244,31.465266327366173,2024-10-01,Penn State Nittany Lion
38,Maryland College Park Terrapins,426.4506236,167.64017864000002,blocked,False,17.839899412957244,31.465266327366173,2024-10-01,Penn State Nittany Lion
39,Maryland College Park Terrapins,426.4506236,169.00937864000002,blocked,False,17.839899412957244,31.055557084079872,2024-10-01,Penn State Nittany Lion
40,Maryland College Park Terrapins,473.126844,99.04464399999998,blocked,False,3.7537035842936035,51.99128487116801,2024-10-01,Penn State Nittany Lion
41,Maryland College Park Terrapins,473.126844,99.04464399999998,blocked,False,3.7537035842936035,51.99128487116801,2024-10-01,Penn State Nittany Lion
42,Maryland College Park Terrapins,473.12684399999995,100.124644,blocked,False,3.753703584293625,51.668113688908875,2024-10-01,Penn State Nittany Lion
43,Maryland College Park Terrapins,426.4603879,107.02868894000001,blocked,False,17.836952691034355,49.602198535547785,2024-10-01,Penn State Nittany Lion
44,Maryland College Park Terrapins,426.4603879,107.02868894000001,blocked,False,17.836952691034355,49.602198535547785,2024-10-01,Penn State Nittany Lion
45,Maryland College Park Terrapins,426.4603879,108.02498893999999,blocked,False,17.836952691034355,49.304073119913745,2024-10-01,Penn State Nittany Lion
46,Maryland College Park Terrapins,375.8921548,97.00482420000003,blocked,False,33.097700627602705,52.601665404836126,2024-10-01,Penn State Nittany Lion
47,Maryland College Park Terrapins,375.8921548,97.00482420000003,blocked,False,33.097700627602705,52.601665404836126,2024-10-01,Penn State Nittany Lion
48,Maryland College Park Terrapins,375.8921548,97.99932419999999,blocked,False,33.097700627602705,52.30407860783919,2024-10-01,Penn State Nittany Lion
0,Penn State Nittany Lion,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-10-01,Maryland College Park Terrapins
1,Penn State Nittany Lion,407.02057119999995,187.72116720000002,off_target,False,23.703603044530546,25.456380388600166,2024-10-01,Maryland College Park Terrapins
2,Penn State Nittany Lion,407.02057119999995,187.72116720000002,off_target,False,23.703603044530546,25.456380388600166,2024-10-01,Maryland College Park Terrapins
3,Penn State Nittany Lion,442.02445200000005,92.457948,off_target,False,13.139947386755814,53.962238883669386,2024-10-01,Maryland College Park Terrapins
4,Penn State Nittany Lion,442.02445200000005,92.457948,off_target,False,13.139947386755814,53.962238883669386,2024-10-01,Maryland College Park Terrapins
5,Penn State Nittany Lion,461.4500565000001,172.66141184000006,off_target,False,7.277586065889963,29.96274978140061,2024-10-01,Maryland College Park Terrapins
6,Penn State Nittany Lion,461.4500565000001,172.66141184000006,off_target,False,7.277586065889963,29.96274978140061,2024-10-01,Maryland College Park Terrapins
7,Penn State Nittany Lion,461.4500565,172.66141184000003,off_target,False,7.2775860658899845,29.962749781400618,2024-10-01,Maryland College Park Terrapins
8,Penn State Nittany Lion,434.2501318,167.66923047999998,off_target,False,15.486122716151932,31.456573070440626,2024-10-01,Maryland College Park Terrapins
9,Penn State Nittany Lion,434.2501318,167.66923047999998,off_target,False,15.486122716151932,31.456573070440626,2024-10-01,Maryland College Park Terrapins
10,Penn State Nittany Lion,434.2501318,167.66923048,off_target,False,15.486122716151932,31.45657307044062,2024-10-01,Maryland College Park Terrapins
11,Penn State Nittany Lion,383.6729552,84.92407279999998,off_target,True,30.74956966929264,56.21661976827749,2024-10-01,Maryland College Park Terrapins
12,Penn State Nittany Lion,383.6729552,84.92407279999998,off_target,True,30.74956966929264,56.21661976827749,2024-10-01,Maryland College Park Terrapins
13,Penn State Nittany Lion,383.67295520000005,84.9240728,off_target,True,30.749569669292622,56.21661976827748,2024-10-01,Maryland College Park Terrapins
14,Penn State Nittany Lion,430.34592725,143.77630249999999,blocked,False,16.66435414481448,38.60611546204143,2024-10-01,Maryland College Park Terrapins
15,Penn State Nittany Lion,430.34592725,143.77630249999999,blocked,False,16.66435414481448,38.60611546204143,2024-10-01,Maryland College Park Terrapins
16,Penn State Nittany Lion,430.34592725000005,144.9275525,blocked,False,16.664354144814467,38.26162395873048,2024-10-01,Maryland College Park Terrapins
17,Penn State Nittany Lion,418.6810875,79.26050000000001,blocked,False,20.18463097143774,57.91134524752438,2024-10-01,Maryland College Park Terrapins
18,Penn State Nittany Lion,418.6810875,79.26050000000001,blocked,False,20.18463097143774,57.91134524752438,2024-10-01,Maryland College Park Terrapins
19,Penn State Nittany Lion,418.6810875,80.29175000000001,blocked,False,20.18463097143774,57.60276165335334,2024-10-01,Maryland College Park Terrapins
0,Maryland College Park Terrapins,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-11-07,UCLA Bruins
1,Maryland College Park Terrapins,449.79760941,132.56436877,off_target,False,10.794122970255138,41.96109127587025,2024-11-07,UCLA Bruins
2,Maryland College Park Terrapins,449.79760941,132.56436877,off_target,False,10.794122970255138,41.96109127587025,2024-11-07,UCLA Bruins
3,Maryland College Park Terrapins,453.69333761,182.70754857,off_target,False,9.618449579175525,26.956618407168236,2024-11-07,UCLA Bruins
4,Maryland College Park Terrapins,453.69333761,182.70754857,off_target,False,9.618449579175525,26.956618407168236,2024-11-07,UCLA Bruins
5,Maryland College Park Terrapins,391.44772209999996,122.5278612,off_target,False,28.403259532415927,44.96434129174952,2024-11-07,UCLA Bruins
6,Maryland College Park Terrapins,391.4477221,122.5278612,off_target,False,28.40325953241591,44.96434129174952,2024-11-07,UCLA Bruins
7,Maryland College Park Terrapins,375.90239144000003,99.9763011,off_target,False,33.09461136042486,51.71250271703179,2024-11-07,UCLA Bruins
8,Maryland College Park Terrapins,375.90239144000003,99.97630109999999,off_target,False,33.09461136042486,51.712502717031796,2024-11-07,UCLA Bruins
9,Maryland College Park Terrapins,445.8927152,102.4714103,off_target,False,11.972562528147769,50.96588476330065,2024-11-07,UCLA Bruins
10,Maryland College Park Terrapins,445.8927152,102.4714103,off_target,False,11.972562528147769,50.96588476330065,2024-11-07,UCLA Bruins
11,Maryland College Park Terrapins,372.00101,147.59493999999998,off_target,False,34.27199081607063,37.463454725472864,2024-11-07,UCLA Bruins
12,Maryland College Park Terrapins,372.00101,147.59493999999998,off_target,False,34.27199081607063,37.463454725472864,2024-11-07,UCLA Bruins
13,Maryland College Park Terrapins,372.00101,147.59493999999998,off_target,False,34.27199081607063,37.463454725472864,2024-11-07,UCLA Bruins
14,Maryland College Park Terrapins,426.44446045,87.42906784,off_target,False,17.841759360850986,55.46704364917558,2024-11-07,UCLA Bruins
15,Maryland College Park Terrapins,426.44446045,87.42906784,off_target,False,17.841759360850986,55.46704364917558,2024-11-07,UCLA Bruins
16,Maryland College Park Terrapins,426.44446045,87.42906784,off_target,False,17.841759360850986,55.46704364917558,2024-11-07,UCLA Bruins
17,Maryland College Park Terrapins,395.3437047,91.9295787,blocked,False,27.227509367163336,54.120344190475336,2024-11-07,UCLA Bruins
18,Maryland College Park Terrapins,395.3437047,91.9295787,blocked,False,27.227509367163336,54.120344190475336,2024-11-07,UCLA Bruins
19,Maryland College Park Terrapins,395.3437047,92.93607870000001,blocked,False,27.227509367163336,53.819166602564394,2024-11-07,UCLA Bruins
0,UCLA Bruins,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-11-07,Maryland College Park Terrapins
1,UCLA Bruins,383.6808316,107.4968234,off_target,False,30.747192687783127,49.46211745508998,2024-11-07,Maryland College Park Terrapins
2,UCLA Bruins,383.68083160000003,107.4968234,off_target,False,30.74719268778311,49.46211745508998,2024-11-07,Maryland College Park Terrapins
3,UCLA Bruins,391.4652519,147.61243892,off_target,False,28.39796929697009,37.45821847856114,2024-11-07,Maryland College Park Terrapins
4,UCLA Bruins,391.4652519,147.61243892,off_target,False,28.39796929697009,37.45821847856114,2024-11-07,Maryland College Park Terrapins
5,UCLA Bruins,442.01070732,200.24190484999997,off_target,False,13.144095328736206,21.709767806093787,2024-11-07,Maryland College Park Terrapins
6,UCLA Bruins,442.01070732000005,200.24190484999997,off_target,False,13.144095328736192,21.709767806093787,2024-11-07,Maryland College Park Terrapins
7,UCLA Bruins,438.13077880000003,175.18224895000003,off_target,False,14.315000609103265,29.20843319888081,2024-11-07,Maryland College Park Terrapins
8,UCLA Bruins,438.13077880000003,175.18224895000003,off_target,False,14.315000609103265,29.20843319888081,2024-11-07,Maryland College Park Terrapins
9,UCLA Bruins,438.13077880000003,175.18224895000003,off_target,False,14.315000609103265,29.20843319888081,2024-11-07,Maryland College Park Terrapins
10,UCLA Bruins,438.132658,145.1011285,off_target,False,14.314433494221774,38.20968436508991,2024-11-07,Maryland College Park Terrapins
11,UCLA Bruins,438.132658,145.1011285,off_target,False,14.314433494221774,38.20968436508991,2024-11-07,Maryland College Park Terrapins
12,UCLA Bruins,438.132658,145.1011285,off_target,False,14.314433494221774,38.20968436508991,2024-11-07,Maryland College Park Terrapins
13,UCLA Bruins,410.90607425999997,192.73091889999998,off_target,False,22.53101545009816,23.957299481457873,2024-11-07,Maryland College Park Terrapins
14,UCLA Bruins,410.90607425999997,192.73091889999998,off_target,False,22.53101545009816,23.957299481457873,2024-11-07,Maryland College Park Terrapins
15,UCLA Bruins,410.90607425999997,192.7309189,off_target,False,22.53101545009816,23.957299481457866,2024-11-07,Maryland College Park Terrapins
16,UCLA Bruins,453.68148825000003,167.67425225,off_target,True,9.622025541495823,31.45507039326661,2024-11-07,Maryland College Park Terrapins
17,UCLA Bruins,453.68148825000003,167.67425225,off_target,True,9.622025541495823,31.45507039326661,2024-11-07,Maryland College Park Terrapins
18,UCLA Bruins,453.68148825000003,167.67425225000002,off_target,True,9.622025541495823,31.455070393266602,2024-11-07,Maryland College Park Terrapins
19,UCLA Bruins,461.45496024000005,152.58663576000004,off_target,True,7.276106189384528,35.96977674377184,2024-11-07,Maryland College Park Terrapins
20,UCLA Bruins,461.45496024000005,152.58663576000004,off_target,True,7.276106189384528,35.96977674377184,2024-11-07,Maryland College Park Terrapins
21,UCLA Bruins,461.45496024000005,152.58663576000004,off_target,True,7.276106189384528,35.96977674377184,2024-11-07,Maryland College Park Terrapins
22,UCLA Bruins,457.56474671,142.55502426999988,off_target,True,8.45011533428302,38.971561693019645,2024-11-07,Maryland College Park Terrapins
23,UCLA Bruins,457.56474671,142.55502426999988,off_target,True,8.45011533428302,38.971561693019645,2024-11-07,Maryland College Park Terrapins
24,UCLA Bruins,457.56474671000007,142.55502426999993,off_target,True,8.450115334282998,38.97156169301963,2024-11-07,Maryland College Park Terrapins
25,UCLA Bruins,442.00894048000004,127.52242679999998,off_target,True,13.144628535024637,43.46980456043214,2024-11-07,Maryland College Park Terrapins
26,UCLA Bruins,442.00894048000004,127.52242679999998,off_target,True,13.144628535024637,43.46980456043214,2024-11-07,Maryland College Park Terrapins
27,UCLA Bruins,442.00894048000004,127.5224268,off_target,True,13.144628535024637,43.469804560432124,2024-11-07,Maryland College Park Terrapins
28,UCLA Bruins,434.23577848,125.05415992000002,off_target,True,15.49045433671973,44.208390417599404,2024-11-07,Maryland College Park Terrapins
29,UCLA Bruins,434.23577848,125.05415992000002,off_target,True,15.49045433671973,44.208390417599404,2024-11-07,Maryland College Park Terrapins
30,UCLA Bruins,434.23577848,125.05415992000002,off_target,True,15.49045433671973,44.208390417599404,2024-11-07,Maryland College Park Terrapins
31,UCLA Bruins,430.34263436000003,160.1056881,off_target,True,16.665347890515918,33.71983134174769,2024-11-07,Maryland College Park Terrapins
32,UCLA Bruins,430.34263436000003,160.1056881,off_target,True,16.665347890515918,33.71983134174769,2024-11-07,Maryland College Park Terrapins
33,UCLA Bruins,430.34263436000003,160.1056881,off_target,True,16.665347890515918,33.71983134174769,2024-11-07,Maryland College Park Terrapins
34,UCLA Bruins,426.4543144,153.44096335999998,blocked,False,17.838785583878554,35.714134095134256,2024-11-07,Maryland College Park Terrapins
35,UCLA Bruins,426.4543144,153.44096335999998,blocked,False,17.838785583878554,35.714134095134256,2024-11-07,Maryland College Park Terrapins
36,UCLA Bruins,426.4543144,154.65776336000002,blocked,False,17.838785583878554,35.35002789645562,2024-11-07,Maryland College Park Terrapins
37,UCLA Bruins,426.44246265,125.82753690999998,blocked,False,17.842362267465653,43.97697082853431,2024-11-07,Maryland College Park Terrapins
38,UCLA Bruins,426.44246265,125.82753690999998,blocked,False,17.842362267465653,43.97697082853431,2024-11-07,Maryland College Park Terrapins
39,UCLA Bruins,426.44246265,127.04958691,blocked,False,17.842362267465653,43.61129365883082,2024-11-07,Maryland College Park Terrapins
0,Maryland College Park Terrapins,434.6403,147.47281,off_target,False,15.36837570012925,37.49999999999999,2024-09-21,UCLA Bruins
1,Maryland College Park Terrapins,360.3442638,157.6338905,off_target,False,37.78982512851274,34.45947370535629,2024-09-21,UCLA Bruins
2,Maryland College Park Terrapins,360.3442638,157.6338905,off_target,False,37.78982512851274,34.45947370535629,2024-09-21,UCLA Bruins
3,Maryland College Park Terrapins,449.78279201000004,140.07354693000002,off_target,False,10.798594643331548,39.714100550165014,2024-09-21,UCLA Bruins
4,Maryland College Park Terrapins,449.78279201000004,140.07354693000002,off_target,False,10.798594643331548,39.714100550165014,2024-09-21,UCLA Bruins
5,Maryland College Park Terrapins,426.44428675,99.96261725000001,off_target,False,17.841811780952582,51.71659737071916,2024-09-21,UCLA Bruins
6,Maryland College Park Terrapins,426.44428675,99.96261725000001,off_target,False,17.841811780952582,51.71659737071916,2024-09-21,UCLA Bruins
7,Maryland College Park Terrapins,426.44428674999995,99.96261725,off_target,False,17.841811780952597,51.71659737071916,2024-09-21,UCLA Bruins
8,Maryland College Park Terrapins,395.34265138999996,94.95767182999998,off_target,False,27.227827240607276,53.2142400823153,2024-09-21,UCLA Bruins
9,Maryland College Park Terrapins,395.34265138999996,94.95767182999998,off_target,False,27.227827240607276,53.2142400823153,2024-09-21,UCLA Bruins
10,Maryland College Park Terrapins,395.34265139,94.95767182999998,off_target,False,27.227827240607255,53.2142400823153,2024-09-21,UCLA Bruins
11,Maryland College Park Terrapins,360.34599564,187.71862556000002,off_target,False,37.789302484708784,25.457140930085053,2024-09-21,UCLA Bruins
12,Maryland College Park Terrapins,360.34599564,187.71862556000002,off_target,False,37.789302484708784,25.457140930085053,2024-09-21,UCLA Bruins
13,Maryland College Park Terrapins,360.34599564,187.71862556000002,off_target,False,37.789302484708784,25.457140930085053,2024-09-21,UCLA Bruins
14,Maryland College Park Terrapins,438.13059280000004,175.1820987,off_target,False,14.315056741163687,29.20847815857538,2024-09-21,UCLA Bruins
15,Maryland College Park Terrapins,438.13059280000004,175.1820987,off_target,False,14.315056741163687,29.20847815857538,2024-09-21,UCLA Bruins
16,Maryland College Park Terrapins,438.13059280000004,175.18209869999998,off_target,False,14.315056741163687,29.20847815857539,2024-09-21,UCLA Bruins
17,Maryland College Park Terrapins,434.23412838,147.60517122,off_target,True,15.490952312595617,37.460393211154944,2024-09-21,UCLA Bruins
18,Maryland College Park Terrapins,434.23412838,147.60517122,off_target,True,15.490952312595617,37.460393211154944,2024-09-21,UCLA Bruins
19,Maryland College Park Terrapins,434.23412838,147.60517121999993,off_target,True,15.490952312595617,37.46039321115496,2024-09-21,UCLA Bruins
20,Maryland College Park Terrapins,391.437883,104.5243356,blocked,False,28.406228827877076,50.35158263710557,2024-09-21,UCLA Bruins
